id,seriesId
962,2121
962,13440
962,2021
962,2029
962,22691
962,2034
962,19089
962,6676
962,1538
962,1439
962,293
962,1703
7774,6666
5956,20707
5956,19385
5956,26549
5956,27204
5956,20375
5956,19793
5956,22472
5956,22364
5956,23036
5956,3642
7231,1988
7231,16347
7231,7659
7231,3743
7231,3740
7231,21446
7231,15424
7231,1935
7231,18700
7231,26239
7231,18268
7231,20027
7231,19461
7231,4766
7231,21459
7231,21785
7231,7863
7231,25963
7231,2021
7231,8842
1565,2032
1565,6030
1565,6029
1565,2964
1565,8960
1565,2076
8558,832
8558,6962
8030,8171
8030,6447
8030,7026
8030,6843
3931,2023
3931,1817
10355,26358
10355,26646
6112,3648
6112,17985
6112,19808
4549,1737
4549,449
4549,19
4549,1439
4549,293
4549,2062
4549,581
4549,133
4549,2296
4549,2262
4549,7058
4549,1808
4549,85
4549,3633
4549,4020
4549,5761
11383,672
11383,13383
5913,5701
5913,11272
5913,3648
5913,3637
5913,25631
5913,14112
5715,6792
5715,3204
5715,17415
3530,2039
3530,1696
3530,2301
3530,2092
8879,4895
1434,2038
1434,288
1434,2981
1178,9994
1178,9995
1178,2984
1178,354
1178,1991
1178,1988
1178,1737
1178,157
1178,94
1178,1262
1178,1503
1178,3627
1178,1431
1178,1700
1178,1996
1178,1707
1178,3629
1178,1459
1178,2000
1178,2001
3943,2065
4078,1995
4078,18527
9594,702
601,354
601,1991
601,1996
601,1997
601,6258
601,27238
601,2121
601,2029
601,2699
601,2039
601,2045
601,24265
601,6257
601,22964
601,18280
601,2073
601,1987
601,2978
601,3662
601,2095
13040,24090
13040,25231
13040,22651
13040,22831
7697,20723
7697,6376
13054,21651
13054,22562
13054,22773
13054,24076
2821,1996
2821,21812
2821,21742
2821,9286
2821,9816
2821,2092
866,812
866,20226
866,20227
866,20228
866,20231
1360,1837
1360,1842
1360,3718
1360,2089
1360,10550
1360,2091
12952,21117
12952,21404
4443,2258
4443,2715
12934,22001
12934,23096
12934,26032
12934,23783
12934,26409
872,7231
872,16449
872,454
872,15305
872,14246
872,832
872,21098
872,9368
872,20780
872,9105
872,8456
872,7707
872,16542
872,5701
872,7240
872,24781
872,24554
872,26480
872,1121
872,1966
6553,4766
6553,3718
1215,21523
1215,1429
1215,22991
1215,7302
1215,8966
1215,8965
1215,2300
1215,2089
12907,7302
10045,9049
10045,10352
10045,9128
10045,18141
1314,1991
1314,1262
1314,1537
1314,1441
1314,3751
1314,2002
1314,3743
1314,2565
1314,1754
1314,2012
1314,2013
1314,2016
1314,6043
1314,2021
1314,2029
1314,3899
1314,2961
1314,2039
1314,1696
1314,1697
11396,16449
11396,9943
11396,10463
11396,9976
1737,7757
1737,1671
1737,2300
1737,2080
436,17318
436,6807
436,18794
436,16449
436,454
436,9087
436,15167
436,15166
436,5998
436,15305
436,18579
436,14246
436,9000
436,10068
436,4002
436,12965
436,12115
436,12257
436,16280
436,19350
4790,2983
4790,8852
4790,14988
4790,2288
4790,24351
218,22561
218,421
218,2572
218,2275
218,8770
218,8755
218,20818
218,563
218,267
218,1186
218,23917
218,1807
218,2281
218,183
218,21435
218,695
218,543
2461,2116
2461,2002
2461,3745
2461,3715
2461,20108
2461,19722
2461,2095
1293,1991
1293,10054
1293,17721
1293,9386
1293,9387
1293,1996
1293,6238
1293,2002
1293,3745
1293,3743
1293,17684
1293,17685
1293,17973
1293,17375
1293,2443
1293,1716
1293,2957
1293,3277
1293,1828
1293,117
5903,3637
9208,6023
9208,7826
9208,8027
9208,5795
9208,6029
9208,7492
9208,8957
9208,8029
9208,6854
9208,5081
9208,6241
9208,5224
9208,7247
9208,8047
9208,8051
9208,5079
9208,8126
9208,7018
9208,7463
6804,574
6089,3648
552,16450
552,16449
552,354
552,9085
552,1737
552,690
552,1962
552,421
552,23002
552,23456
552,987
552,2927
552,753
552,9922
552,950
552,1883
552,2571
552,2206
552,2951
552,3680
833,769
833,20738
833,925
833,964
833,1626
833,1727
833,1121
833,1966
833,2700
833,926
833,1773
833,1789
833,1028
833,25364
833,3864
833,2643
833,1560
833,9225
833,13059
1012,2002
1012,465
1012,941
1012,1742
1012,4886
1012,2262
1144,7435
1144,3204
1144,10316
1144,5202
1144,7973
1144,1798
1144,1139
1144,11717
1144,8826
1144,8825
1144,8564
1144,8566
1144,9642
1144,8565
1144,25610
97,1994
97,2272
97,5
97,20569
97,20458
97,3733
97,9311
97,25720
97,25132
97,25804
97,26568
97,25133
97,25139
97,25141
97,25147
97,23679
6798,3738
6798,1767
1326,454
1326,3619
1326,1991
1326,94
1326,25718
1326,18015
1326,4059
1326,23926
1326,6668
1326,1996
1326,1997
1326,1707
1326,2000
1326,2002
1326,3743
1326,2121
1326,21593
1326,2013
1326,465
1326,2021
5038,6792
12523,1995
12523,485
12523,1215
12523,974
12523,1643
12523,13502
12523,2011
12523,3295
12523,9462
12523,13569
12523,13710
12523,865
12523,23917
12523,749
12523,26313
12523,6680
12523,891
12523,20109
12523,2258
12523,19802
930,1023
930,3884
930,3092
930,787
930,8851
930,5092
930,6047
930,6447
930,7026
930,9037
930,7214
12586,25717
12586,12287
12586,20119
2681,13505
2681,16291
2681,22888
2681,22528
2681,26358
2681,5850
2681,2083
2681,2296
2681,2258
2681,2088
8123,7520
8123,7576
8123,9408
8123,7865
8123,7871
8123,7122
8123,1012
8123,14552
8123,10419
8123,9171
8123,8691
8123,8699
8123,8628
1684,2032
1684,2076
1684,3662
8146,7826
8146,5795
8146,8955
8146,5081
8146,8963
8146,8047
3061,2029
3061,26325
3061,3648
7718,20468
7718,18398
7718,20912
7718,19160
7718,2005
7718,9045
7718,9426
7718,20460
7718,7863
7718,866
7718,23019
7718,21122
7718,21123
7718,21124
7718,22829
7718,23026
7718,19416
7718,20322
7718,20605
7718,20119
1446,2982
1446,1998
1446,2019
1446,17442
1446,17443
1446,1377
1446,14525
1446,14524
1446,2981
1446,2300
1446,8854
1446,2076
1446,5854
3828,2039
3349,2095
3349,1442
6244,3668
6244,2095
11414,17882
1098,20539
1098,4819
1098,1074
1098,2425
6631,1991
6631,1263
6631,1313
6631,23621
6631,2012
6631,3719
6631,1558
6631,1346
6631,1404
6631,1494
6631,1364
6631,2045
6631,5849
6631,2076
6631,2079
6631,2080
6631,2083
6631,2258
201,20468
201,9385
201,20105
201,7196
201,10232
201,11825
201,2572
201,173
201,12843
201,9806
4990,6079
4990,7524
4990,9790
4990,10235
4990,454
4990,9071
4990,18445
4990,18197
4990,9318
4990,20741
4990,13881
4990,2409
4990,1870
4990,4038
4990,3914
4990,8606
4990,8610
4990,3424
4233,2115
3806,2039
3806,3648
8701,18285
8701,2974
8701,19274
8701,2532
8701,1080
8701,24256
2492,2002
2492,2070
2492,2978
1301,1991
1301,21247
1301,2002
1301,24648
1301,21105
1301,1722
1301,14400
1301,6673
1301,6449
1301,19831
1301,21517
1301,2039
1301,20374
1301,21351
1301,2288
1301,2070
1301,18028
1301,19926
1301,2083
1301,2978
9226,832
9226,23704
9226,23521
13525,26043
13293,24198
3682,22990
3682,2011
3682,9445
6924,24085
6924,23594
6924,3741
1817,2121
1493,2114
1493,1998
1493,1592
1493,6240
1493,8039
457,1126
457,693
457,1338
457,1488
457,1578
457,1676
457,1960
457,2710
457,1487
457,1577
457,1962
457,1614
457,1107
457,1907
457,741
457,1317
457,1376
457,826
457,1392
1656,2982
1656,2964
1656,2076
259,2984
259,1991
259,1988
259,23265
259,3624
259,1679
259,359
259,10054
259,1537
259,9386
259,9387
259,20560
259,1493
259,17329
259,17328
259,1207
259,1996
259,14998
259,3629
259,22389
5857,3632
483,3884
483,4600
483,21652
483,9086
483,14968
483,1816
483,15230
483,20654
483,17316
483,18209
483,715
483,1230
483,1992
483,18827
483,19028
483,13527
483,13257
483,20738
483,1885
483,479
8730,14803
8606,20682
8606,13062
8606,13032
8606,23805
8606,24830
8606,9744
8606,23099
8606,7451
8606,9074
8606,9336
8606,13606
8606,10298
8606,9828
8606,5202
8606,1107
8606,11717
8606,8825
8606,8826
8606,9737
11300,9792
11300,9085
11300,17316
11300,14876
11300,15056
11300,9799
11300,15041
11300,9962
11300,10560
11300,14433
11300,18312
11300,18311
11300,24246
11300,15078
11300,15079
11300,10559
720,711
644,20607
644,20565
644,20566
644,7533
644,20683
644,454
644,5958
644,2984
644,9071
644,9022
644,6604
644,23601
644,1123
644,2931
644,2236
644,21674
644,20747
644,2221
644,18457
644,24048
12824,20718
9943,22385
9943,7691
9943,8757
9943,11893
9943,12974
9943,6796
9943,19646
9943,9975
2697,9994
2697,9995
2697,17929
2697,14350
2697,13543
2697,2984
2697,1988
2697,15373
2697,18015
2697,20270
2697,23951
2697,23017
2697,23625
2697,1996
2697,832
2697,19342
2697,10080
2697,10081
2697,12964
2697,9403
745,23568
745,17921
745,273
745,714
12476,18806
12476,21326
12476,19762
12476,19760
7393,3971
10134,21098
10134,7208
10134,7875
10134,12972
10134,8939
9227,15424
10393,10296
222,16347
222,4002
222,9200
222,9395
222,9396
222,10073
222,25722
222,19133
222,1427
222,879
222,24793
222,24261
222,685
222,19089
222,2039
222,1696
222,1697
222,3718
222,24265
222,2912
4987,3860
4987,3420
4987,9716
4987,9152
4987,2517
4987,6203
4987,2399
4987,4037
4987,8429
13608,27232
11155,9045
11155,10143
11155,10144
9183,9260
9183,8098
9183,10463
9183,9943
322,20327
322,23123
322,1046
322,17316
322,16229
322,13046
322,13406
322,21692
322,16542
322,23125
322,2506
322,26061
322,6985
322,21033
322,21473
322,21474
322,22781
322,22782
322,24156
322,23098
1303,2114
1303,7826
1303,8765
1303,7830
1303,10259
1303,2038
1303,7994
1303,1592
1303,10333
1303,17445
1303,17444
1303,5387
1303,5386
1303,10335
1303,10336
1303,1730
1303,1371
1303,288
1303,14817
1303,2981
2297,2116
2297,1991
2297,14843
2297,20560
2297,19385
2297,24036
2297,2021
2297,2039
2297,2301
2297,2055
2297,1763
2297,2291
2297,3667
2297,2083
2297,23289
2297,3654
2297,3630
8327,832
4960,449
4960,146
4960,22
4960,148
1455,4776
1455,2019
1455,17425
1455,3443
1455,3442
1455,2981
10033,4002
10033,9395
10033,9200
10033,10073
10033,9396
10033,25722
10033,22354
10033,24835
10033,20143
10033,20148
6068,3648
292,19095
292,19096
292,485
292,421
292,19479
292,20036
292,19097
292,25669
292,24145
292,18151
292,739
292,1435
292,1015
292,10940
292,1955
10950,11796
10950,11702
13357,690
449,454
449,1283
449,1990
449,2115
449,99
449,1994
449,5
449,13330
449,465
449,2576
449,17490
449,6282
449,16412
449,2281
449,1807
449,1166
449,9052
449,10705
449,2258
449,1413
12454,18459
7951,8328
7951,7394
8149,26963
8149,25798
8149,13569
732,2230
732,711
748,9898
748,10232
748,926
748,969
748,2944
748,273
748,714
347,784
347,23806
347,23807
347,2226
347,485
347,716
347,1334
347,20603
347,733
347,1360
347,7857
347,9205
347,1614
347,924
347,753
347,2223
347,760
347,1274
347,419
347,14313
7933,15555
7933,7431
7933,9800
7933,13811
6107,3648
1345,1825
260,1991
260,1988
260,18286
260,25797
260,18016
260,14354
260,9386
260,9387
260,9293
260,9294
260,17327
260,17326
260,17329
260,17328
260,2001
260,1720
260,1721
260,24328
260,2002
260,3743
12568,20119
2300,1991
2300,19020
2300,22417
2300,2288
2300,20207
2300,20248
4955,449
4955,293
11091,9773
9519,26103
9519,23929
9519,26242
42,1991
42,1995
42,18422
42,18423
42,21816
42,2002
42,6204
42,19385
42,23024
42,22410
42,1691
42,36
42,37
42,117
42,118
42,119
42,120
42,121
42,4771
42,2031
6598,3719
6598,22336
6002,10463
6002,9943
6002,3645
12146,16309
12146,19458
12146,17936
12146,16304
1365,1853
1346,1825
717,1997
717,22902
717,2002
717,17946
717,23101
717,20848
717,2288
717,711
717,20119
717,24396
717,2258
717,26466
717,1354
717,21306
3436,19099
3436,2055
3436,2978
3436,19811
5226,5387
5226,5386
5226,2981
4731,2272
4731,5
4731,20569
4731,3719
4731,25720
4731,2060
4731,19223
926,20682
926,9086
926,19028
926,14102
926,9898
926,3762
926,8842
926,926
926,3268
926,866
926,2232
926,4510
926,1107
926,1907
926,5209
926,5002
926,19031
926,20906
926,20907
926,8686
12546,20119
12829,22922
12829,21366
12829,22189
6426,1991
6426,157
6426,3715
2272,1991
2272,157
2272,3743
2272,2121
2272,2029
2272,2300
2272,2291
2484,1996
2484,3629
2484,2002
2484,3743
2484,1760
2484,2029
2484,2699
2484,3719
2484,2045
2484,6679
2484,3694
2484,1326
2484,1987
2484,3654
7649,1126
7649,5376
7649,5730
7649,13726
7649,4885
7649,7859
7649,2504
7649,12821
7649,11712
7649,9801
7649,12578
7649,7220
7649,15282
7649,9234
2523,2002
362,725
362,1253
362,3614
362,454
362,2984
362,318
362,1292
362,1291
362,19632
362,3061
362,9085
362,22547
362,9086
362,23945
362,15373
362,1816
362,21284
362,16800
362,15305
362,20555
3929,2115
3929,99
3929,2271
3929,2069
3929,5855
965,2984
965,16431
965,1991
965,3627
965,1700
965,1996
965,15064
965,22393
965,2002
965,3898
965,3743
965,21038
965,3740
965,2565
965,1743
965,3277
965,15368
965,2012
965,20998
965,22895
13367,563
13367,1764
4266,1994
4266,5
4266,2246
4266,6558
4266,574
4266,1217
4266,280
4266,8765
4266,12502
4266,12449
4266,721
4266,1556
4266,1486
4266,8770
4266,8755
4266,8771
4266,563
4266,1763
4266,1764
4266,267
10785,19244
10785,20293
10785,20606
10785,454
10785,19271
10785,19272
10785,20696
10785,20697
10785,25996
10785,15373
10785,9860
10785,10045
10785,23121
10785,9706
10785,21098
10785,21100
10785,7707
10785,16139
10785,13858
10785,17370
12537,20114
9175,15424
9175,5860
9175,21125
7654,6140
11283,9874
8197,10235
8197,5376
8197,9780
8197,7210
8197,7443
8197,6991
8197,7989
8197,13721
8197,9234
8520,6807
8520,9369
8520,7527
8520,9373
8520,9197
8520,9782
8520,9181
8520,18325
8520,18326
8520,18327
8520,9008
8520,9787
8520,14348
8520,9895
8520,3374
8520,3762
8520,6007
8520,19616
8520,11151
8520,18803
6130,21468
6130,3648
3650,2011
3650,3098
3650,4935
3650,2039
3650,1696
3650,1697
3650,2978
3387,2300
7913,13190
7913,20080
7913,13504
7913,19028
7913,18461
7913,18801
7913,7156
9718,7520
9718,7969
9718,7122
9718,1012
9718,6848
9718,8388
1550,188
1550,2076
3751,3741
3751,2039
6066,2258
6066,3648
6066,3645
7347,4776
7347,17425
7347,3443
7347,3442
375,3620
375,454
375,3618
375,3619
375,1991
375,3621
375,1737
375,18286
375,23265
375,24084
375,2111
375,93
375,14354
375,1679
375,359
375,20270
375,19327
375,9293
375,9294
375,17326
10186,19417
10186,19074
10186,20527
10186,22813
10186,22812
10186,9176
10186,21441
10186,23028
10186,19759
10186,24308
10186,18406
10186,18415
10186,9641
12764,20682
12764,20780
12764,19427
12764,22580
12764,21698
12764,20365
12764,21699
12764,23019
12764,20617
12764,23680
4102,20119
4102,3633
4102,2102
4102,1685
5401,19099
5401,19827
5401,10349
3834,2984
3834,2957
3834,13762
3834,2039
3834,10349
7184,3753
3611,3753
3611,27239
3611,2258
3611,2098
3611,3633
3611,3637
3611,5761
3611,6691
6655,3720
6655,12843
2059,18316
2059,22389
2059,2039
2059,1696
2059,1697
2059,24834
2059,5860
2059,13608
2059,1987
2059,2092
2059,3648
4047,1995
4047,16455
4047,13410
4047,3633
460,769
460,16452
460,1403
460,6258
460,1297
460,21932
460,20613
460,20306
460,19390
460,527
460,21445
460,22931
460,1333
460,782
460,2983
460,2572
460,494
460,16451
460,1284
460,781
2678,23598
2678,2083
12638,20177
12638,20178
12638,20180
12638,20248
12638,20249
10666,26661
10666,14552
10666,9195
10666,24141
10666,22858
10666,7449
9983,13540
9983,3627
9983,1996
9983,1998
9983,2002
9983,2021
9983,17427
9983,17426
9983,2045
9983,2073
9983,1987
9983,25657
9983,2083
9983,2978
9983,1833
9983,2089
2651,7665
2651,2083
2651,2978
2651,23289
2651,3630
1287,20998
1287,2032
1287,16355
1287,2034
1287,1683
1287,3297
1287,3880
1287,3879
1287,1506
1287,189
1287,3275
1287,3274
1287,1494
1287,1699
1287,1698
1287,3294
1287,9513
1287,9512
1287,207
1287,222
6527,3718
12941,23951
12941,23017
12941,23625
12941,22549
12941,22744
5320,7826
5320,8765
5320,17445
5320,5386
5320,1730
5320,2981
4282,454
4282,18197
4282,13343
4282,6006
4282,26418
4282,2071
4282,23521
4282,162
4282,3680
4282,9943
4282,10463
4282,3637
12759,16450
12759,16800
12759,16230
12759,21942
12759,21458
12759,23264
12759,24733
12759,22762
12759,24259
12759,23688
12759,23125
12759,23042
12759,21033
12759,21473
12759,21474
12759,22781
12759,22782
12759,24156
12759,20471
12759,23126
1145,2429
1145,1144
1145,2815
1145,935
1145,3267
7811,8213
7811,2039
7811,6689
5866,5260
5866,3742
5866,3648
5866,3633
942,23058
942,24322
942,20613
942,16542
942,19394
942,21942
942,18609
942,19384
942,19993
942,23833
942,24086
942,24682
942,24683
942,17360
942,18347
942,18348
942,19391
942,20574
942,23834
942,24275
3058,22426
3058,2029
3058,2039
3058,18254
3058,3648
3058,3645
3411,2116
3411,15424
3411,2039
3411,1697
3411,23786
3411,5860
3411,21468
3411,2065
3411,23962
3411,22364
12946,22709
12946,21490
1354,19305
